name,price,review_count,alias,Phone1,city,country,state,address1,zip_code,latitude,longitude,image_url,rating
The Norseman,2.0,32,pubs,1,Dublin,IE,D,28 Essex Street,2,53.3455101,-6.2621343,https://s3-media3.fl.yelpcdn.com/bphoto/x-PGlXVvfAUvYcpiclmRDA/o.jpg,4.0
The Runner Bean,2.0,14,salad,1,Dublin,IE,D,4 Nassau Street,2,53.342127,-6.2549917,https://s3-media1.fl.yelpcdn.com/bphoto/33T8sjtEbmHgTT6T0GJH2Q/o.jpg,4.5
Mary's Bar,2.0,13,pubs,1,Dublin,IE,D,8 Wicklow Street,2,53.3428702,-6.2603886,https://s3-media2.fl.yelpcdn.com/bphoto/FVNG4LH_oKMjUtPBvrTJMQ/o.jpg,4.0
Caffe Cagliostro,1.0,18,italian,1,Dublin,IE,D,Bloom's Lane,1,53.34642,-6.26524,https://s3-media1.fl.yelpcdn.com/bphoto/lF1lkiveEoxPWsHmj66oOg/o.jpg,4.0
Chai Yo Teppanyaki,2.0,37,chinese,1,Dublin,IE,D,100 Lower Baggot Street,2,53.3357029554,-6.24745465996,https://s3-media1.fl.yelpcdn.com/bphoto/Dr8rVqecUv_ynS612uPaLA/o.jpg,4.0
Jo'Burger Town,2.0,75,burgers,0,Dublin,IE,D,4-5 Castle Market,2,53.3423691,-6.2628999,https://s3-media2.fl.yelpcdn.com/bphoto/VW-SZ_z3sxTSHjH7-pV6xw/o.jpg,3.5
Doughboys,2.0,26,sandwiches,1,Dublin,IE,D,Charlotte Way,2,53.3336813,-6.2642446,https://s3-media2.fl.yelpcdn.com/bphoto/d8q2IfcE-NIcYiliZocotw/o.jpg,4.0
Walshs,2.0,12,pubs,1,Dublin,IE,D,6 Stoneybatter,7,53.35027,-6.28169,https://s3-media3.fl.yelpcdn.com/bphoto/vOMOb-WxDjtMS2G6vudHnA/o.jpg,4.5
The Quays Irish Restaurant,2.0,53,gastropubs,1,Dublin,IE,D,10-12 Temple Bar Square,2,53.3457249,-6.26319,https://s3-media4.fl.yelpcdn.com/bphoto/amDr03Cup-qvJbHde1n5HQ/o.jpg,3.5
El Grito Mexican Kitchen,1.0,11,mexican,1,Dublin,IE,D,Merchant arch,2,53.3457713,-6.2628989,https://s3-media2.fl.yelpcdn.com/bphoto/B2_GBS0s6zqGDxLYiedcmQ/o.jpg,4.5
Amir's Delights,1.0,15,turkish,1,Dublin,IE,D,5 Blooms Lane,1,53.346896,-6.264718,https://s3-media1.fl.yelpcdn.com/bphoto/O5YKjVmoLkZLFWONddixgw/o.jpg,4.0
Skinflint,2.0,61,pizza,1,Dublin,IE,D,19  Crane Lane,2,53.3443,-6.26688,https://s3-media3.fl.yelpcdn.com/bphoto/NVV_mm_wSTanXFlM2tvplQ/o.jpg,3.5
The Blind Pig Speakeasy,2.0,20,cocktailbars,1,Dublin,IE,D,Someplace Secret,2,53.3433081282,-6.25973352989,https://s3-media1.fl.yelpcdn.com/bphoto/mMDQfeYHDna85x4Fhk13Nw/o.jpg,4.0
Mish.Mash,2.0,23,coffee,1,Dublin,IE,D,66 Capel Street,1,53.3500214,-6.2692399,https://s3-media4.fl.yelpcdn.com/bphoto/6rg3mECtvhOU40flvRtdPw/o.jpg,4.0
Beshoff Bros,2.0,21,fishnchips,1,Dublin,IE,D,71 Dame Street,2,53.3442999,-6.26603,https://s3-media2.fl.yelpcdn.com/bphoto/g_M5wUZbxyGKND_DUtwU_w/o.jpg,4.0
Taste Food Company Cafe and Bistro,2.0,53,coffee,1,Dublin,IE,D,39/40 S William St,2,53.34106,-6.26317,https://s3-media2.fl.yelpcdn.com/bphoto/di2iqx-cplXMFcPUhwetEw/o.jpg,3.5
KC Peaches,2.0,22,delis,1,Dublin,IE,D,35-37 Saint Stephen's Green,2,53.3383493,-6.2553483,https://s3-media2.fl.yelpcdn.com/bphoto/ZJzsHC5Geh56Bd7UxxDGCQ/o.jpg,4.0
The Bleeding Horse,2.0,72,pubs,1,Dublin,IE,D,24-25 Upper Camden Street,2,53.3332,-6.26503,https://s3-media2.fl.yelpcdn.com/bphoto/1Ajvr3WPpsTDA6R_9hehkw/o.jpg,3.5
Dublin Barista School,1.0,11,coffee,1,Dublin,IE,D,19a Anne Street South,2,53.3409386,-6.25879,https://s3-media3.fl.yelpcdn.com/bphoto/AG5pbubv04NnMCbABnD2Tg/o.jpg,4.5
Bowes Whiskey Bar,1.0,13,pubs,0,Dublin,IE,D,31 Fleet Street,2,53.3459,-6.25858,https://s3-media3.fl.yelpcdn.com/bphoto/Hc8TuCNSLGTsjgh6gDMkkA/o.jpg,4.0
KuRaudo Sushi & Bento,2.0,30,japanese,1,Dublin,IE,D,185 Townsend Street,2,53.345829,-6.2557902,https://s3-media4.fl.yelpcdn.com/bphoto/2tyrRH9lQmOADqocGbpOfg/o.jpg,4.0
Lee Kee Chinese Restaurant,2.0,11,chinese,1,Dublin,IE,D,100 Parnell Street,1,53.3534889,-6.2589998,https://s3-media2.fl.yelpcdn.com/bphoto/ZcWf3vkiPsp57L7W4-Lmsw/o.jpg,4.5
Coffeeangel,2.0,14,coffee,1,Dublin,IE,D,27 Pembroke Street Lower,2,53.3368335,-6.2518623,https://s3-media1.fl.yelpcdn.com/bphoto/a3wUoCHlVPbqC8YU8WvQvA/o.jpg,4.5
Sova Food Vegan Butcher,3.0,14,vegan,1,Dublin,IE,D,51 Pleasants Street,,53.3355,-6.2663399,https://s3-media2.fl.yelpcdn.com/bphoto/oKDRbruclTuWso-mVkv3TQ/o.jpg,4.5
Famine Sculpture,,10,landmarks,0,Dublin,IE,D,,,53.3441,-6.26749,https://s3-media4.fl.yelpcdn.com/bphoto/wfwbMNdoS-S74qUwA76n1Q/o.jpg,4.5
The Long Stone,2.0,27,pubs,1,Dublin,IE,D,10/11 Townsend Street,2,53.3459,-6.25555,https://s3-media4.fl.yelpcdn.com/bphoto/FkG1laJmDahl5B2ecaILqg/o.jpg,4.0
Provender & Family,2.0,6,coffee,0,Dublin,IE,D,57 Smithfield Square,7,53.3473861814,-6.27824088794,https://s3-media3.fl.yelpcdn.com/bphoto/o7wTDh0V-y4AAE4Fn-06EA/o.jpg,5.0
Lolly and Cooks,2.0,28,breakfast_brunch,1,Dublin,IE,D,Forbes Street,2,53.3446732308,-6.23847484589,https://s3-media4.fl.yelpcdn.com/bphoto/BBPywZ6y3VNdKKg0s_Nb7A/o.jpg,4.0
The Big Blue Bus,2.0,21,pizza,1,Dublin,IE,D,11-12 South Richmond Street,2,53.36433,-6.2413999,https://s3-media3.fl.yelpcdn.com/bphoto/-EYNo2_oB2_Hiwj0r_zKJg/o.jpg,4.0
The Oak,1.0,17,pubs,1,Dublin,IE,D,Dame Street,2,53.3442,-6.26711,https://s3-media2.fl.yelpcdn.com/bphoto/ME75tu1vAfP7VIdX8gA0XA/o.jpg,4.0
Bite of Life Food,1.0,30,coffee,1,Dublin,IE,D,55 Patrick Street,8,53.3406658485,-6.27215925858,https://s3-media1.fl.yelpcdn.com/bphoto/u9vA_c1g1ABR5-1YQHFmnA/o.jpg,4.0
Beerhouse,2.0,20,pubs,1,Dublin,IE,D,84.5 Capel Street,1,53.3509139073,-6.26998016721,https://s3-media2.fl.yelpcdn.com/bphoto/IOG_VWn_zFjWivFSV-Zvgg/o.jpg,4.0
James Joyce Statue,,11,landmarks,0,Dublin,IE,D,North Earl Street,1,53.3498,-6.25987,https://s3-media4.fl.yelpcdn.com/bphoto/ovxISG1e_atHPyVNgOGM-g/o.jpg,4.5
Fibber Magees,1.0,28,pubs,1,Dublin,IE,D,80 Parnell Street,1,53.3527811,-6.2606841,https://s3-media1.fl.yelpcdn.com/bphoto/I25USC39pyxHP_HkoBPrRA/o.jpg,4.0
The Bald Barista,1.0,17,coffee,0,Dublin,IE,D,Stephen's Green W,2,53.34003,-6.26084,https://s3-media2.fl.yelpcdn.com/bphoto/n0cAFn4GJwgqdiretOLbjg/o.jpg,4.0
The Long Room,,23,museums,1,Dublin,IE,D,Trinity College,2,53.343794,-6.254571,https://s3-media1.fl.yelpcdn.com/bphoto/7qu_6cfr_a1CC7TZXTjG_A/o.jpg,4.0
Bear,3.0,74,steak,1,Dublin,IE,D,34-35 South William Street,2,53.3411473959,-6.26345023835,https://s3-media1.fl.yelpcdn.com/bphoto/r_hVcv12_p9tpIKCexelxg/o.jpg,3.5
Havana,2.0,44,spanish,1,Dublin,IE,D,South Great George's St,2,53.3432824986,-6.26452031282,https://s3-media1.fl.yelpcdn.com/bphoto/eDBD96CU583_6uxU3i_HwA/o.jpg,3.5
The Jar,2.0,12,pubs,1,Dublin,IE,D,31 Wexford Street,2,53.33693,-6.26582,https://s3-media1.fl.yelpcdn.com/bphoto/al-FBx8nkzjyBCMxHrYMlg/o.jpg,4.5
Fade Street Social Winter Garden,3.0,14,tapasmallplates,1,Dublin,IE,D,6 Fade St,2,53.3418045,-6.2639604,https://s3-media4.fl.yelpcdn.com/bphoto/6umi2xU5_fgzN4o4S_IDew/o.jpg,4.0
Drunken Fish,2.0,18,korean,1,Dublin,IE,D,The Excise Building,1,53.3491925105,-6.24446324673,https://s3-media3.fl.yelpcdn.com/bphoto/ohr_3oIUlHejYEOw0RV5PQ/o.jpg,4.0
Ray's Pizza,1.0,37,pizza,1,Dublin,IE,D,2 Upper Fownes Street,2,53.34451,-6.26349,https://s3-media4.fl.yelpcdn.com/bphoto/41WAjHs8Zw4broa-2kDC1w/o.jpg,3.5
Science Gallery Café,2.0,18,pizza,1,Dublin,IE,D,Trinity College,2,53.3442331057,-6.2504677666,https://s3-media2.fl.yelpcdn.com/bphoto/SkHitoc4rJm5IFq3D0QgaQ/o.jpg,4.0
Cafe Oasis,2.0,14,cafes,1,Dublin,IE,D,54 North King Street,7,53.3499775955,-6.27600013323,https://s3-media1.fl.yelpcdn.com/bphoto/1MGfKQmLKxlwgwssW2dy3g/o.jpg,4.5
Fire,3.0,51,brasseries,1,Dublin,IE,D,Mansion House,2,53.340704745,-6.25831210488,https://s3-media1.fl.yelpcdn.com/bphoto/itjeW8qpS-Ttp8r9EqKxGA/o.jpg,3.5
The Back Page,1.0,19,pubs,1,Dublin,IE,D,199 Phibsboro Road,,,,https://s3-media3.fl.yelpcdn.com/bphoto/wYCbySfUB1gqQ0g6fSLNqA/o.jpg,4.5
Mochaland Cafe,1.0,25,cafes,1,Dublin,IE,D,20-24 Lower Ormond Quay,1,53.3461,-6.26556,https://s3-media2.fl.yelpcdn.com/bphoto/NkA-Dtmhin7YNm-aJex6fA/o.jpg,4.0
The Pig and Heifer,1.0,19,delis,1,Dublin,IE,D,21-23 City Quay,2,53.3469168,-6.2499115,https://s3-media2.fl.yelpcdn.com/bphoto/Ana3vJ4cInWlAylREmpntg/o.jpg,4.5
Camden Rotisserie,2.0,46,bbq,1,Dublin,IE,D,37 Camden Street Lower,2,53.3341297711,-6.26486687198,https://s3-media3.fl.yelpcdn.com/bphoto/Kbe4Iir93TBni-Y_MxvqLw/o.jpg,4.0
Steps of Rome,2.0,41,italian,1,Dublin,IE,D,1 Chatham Court,2,53.3407,-6.26086,https://s3-media3.fl.yelpcdn.com/bphoto/s30v5_OI_ZfiE_tVvs4V9g/o.jpg,3.5
The Bath,2.0,32,pubs,1,Dublin,IE,D,26 Bath Avenue,4,53.33748,-6.23222,https://s3-media3.fl.yelpcdn.com/bphoto/_0yBB-kUj5PJVjo5DrvuZg/o.jpg,4.0
1900,2.0,27,bistros,1,Dublin,IE,D,59 Harcourt Street,2,53.33432,-6.26287,https://s3-media2.fl.yelpcdn.com/bphoto/-JefhlrSpgswfjvXC0ZGRQ/o.jpg,3.5
Bread & Bones,2.0,39,asianfusion,1,Dublin,IE,D,Unit 7,1,53.346968414,-6.26527576561,https://s3-media3.fl.yelpcdn.com/bphoto/LS6LUHqUEesZ2k5GCwE16A/o.jpg,3.5
MVP,2.0,25,pubs,1,Dublin,IE,D,29 Upper Clanbrassil Street,8,53.3302324825,-6.2757325264,https://s3-media2.fl.yelpcdn.com/bphoto/Fq-81mh0xkkQ2_-GqK2_CQ/o.jpg,4.0
Le Petit Parisien,2.0,18,coffee,0,Dublin,IE,D,28 Dame Street,2,53.3440825,-6.2638512,https://s3-media1.fl.yelpcdn.com/bphoto/Zquys-PCx-Oh3Uy1Dm10aA/o.jpg,3.5
Meet Me In The Morning,2.0,19,coffee,0,Dublin,IE,D,50 Pleasant Street,8,53.3355049269,-6.26625414938,https://s3-media3.fl.yelpcdn.com/bphoto/yuNMUh921OVxRM2OJOk1Pg/o.jpg,4.0
Hugos,2.0,32,french,1,Dublin,IE,D,6 Merrion Row,2,53.3384,-6.25483,https://s3-media1.fl.yelpcdn.com/bphoto/K_pnFNrwr3UIM9xPge-RmA/o.jpg,3.5
Dolce Sicily,2.0,6,bakeries,1,Dublin,IE,D,Curved Street,,53.3448855998,-6.2643256411,https://s3-media4.fl.yelpcdn.com/bphoto/OdDG91yO6mx8pAG32CTTXg/o.jpg,4.5
Caffe Comino,2.0,10,cafes,1,Dublin,IE,D,18 Saint Augustine Street,8,53.3436,-6.27652,https://s3-media2.fl.yelpcdn.com/bphoto/tiDQOT_a1oqu1MV3p8uVIQ/o.jpg,4.5
Phil Lynott Statue,,10,landmarks,0,Dublin,IE,D,Harry Street,2,53.3413,-6.26106,https://s3-media2.fl.yelpcdn.com/bphoto/SNEgZREzf0lJxX8UKo40yA/o.jpg,4.0
Le Bon Crubeen,2.0,49,french,1,Dublin,IE,D,81-82 Talbot Street,1,53.3506,-6.25504,https://s3-media4.fl.yelpcdn.com/bphoto/TltXfPWDm-urzFgpjIWmbw/o.jpg,3.5
The Bailey Bar,2.0,33,pubs,1,Dublin,IE,D,2 Duke Street,2,53.3419944082,-6.25952482224,https://s3-media1.fl.yelpcdn.com/bphoto/i56q3GraPLnYvs9ogXFgBw/o.jpg,3.5
The Little Kitchen,2.0,11,irish,1,Dublin,IE,D,129 Leeson Street Upper,,53.33036,-6.25152,https://s3-media1.fl.yelpcdn.com/bphoto/wyoJOaJgDJKfrH90WZAXVA/o.jpg,4.5
The Cliff Townhouse,3.0,26,irish,1,Dublin,IE,D,22 St. Stephens Green,2,53.3391914,-6.2572484,https://s3-media1.fl.yelpcdn.com/bphoto/YAdQrIsEL7xUmvRvu9-m9w/o.jpg,3.5
Madina Desi Curry BBQ,2.0,54,indpak,1,Dublin,IE,D,60 Mary Street,1,53.3486,-6.26824,https://s3-media2.fl.yelpcdn.com/bphoto/A4Km8CCuVvCXPnF2hMeC4w/o.jpg,3.5
DwarfJar,1.0,16,coffee,1,Dublin,IE,D,1 Wellington Quay,2,53.3452887587,-6.2674284085,https://s3-media3.fl.yelpcdn.com/bphoto/WUW2LiRYBBxcbkgf2wHV8g/o.jpg,4.0
Chopped,1.0,22,salad,1,Dublin,IE,D,148 Baggot Street Lower,2,53.337990773,-6.25227212906,https://s3-media1.fl.yelpcdn.com/bphoto/fT4dXjrNi58irKOgRi6wBQ/o.jpg,4.0
The Exchange Restaurant & Cocktail Bar,3.0,9,newamerican,1,Dublin,IE,D,At College Green Westmoreland Street,2,53.3454724613,-6.25896692276,https://s3-media3.fl.yelpcdn.com/bphoto/OVGqlbY-5v_HbhGCVQkjug/o.jpg,4.5
The Pavillion,1.0,23,bars,1,Dublin,IE,D,Trinity College,2,53.3426829761,-6.25289776981,https://s3-media2.fl.yelpcdn.com/bphoto/2T7FyfKhW2ympbGAY-WLJg/o.jpg,4.0
Sinnotts,2.0,46,pubs,1,Dublin,IE,D,South King Street,2,53.3402,-6.26179,https://s3-media2.fl.yelpcdn.com/bphoto/wuMX1i04FA7xcuYZLl7Htg/o.jpg,3.5
PÓG,1.0,25,salad,1,Dublin,IE,D,32 Bachelors Walk,,53.3474153,-6.2599124,https://s3-media2.fl.yelpcdn.com/bphoto/gk6da7NY8xpWMHohiWKTPA/o.jpg,4.0
Lolly and Cooks,1.0,18,cafes,1,Dublin,IE,D,18 Upper Merrion Street,2,53.3382534229,-6.2533557415,https://s3-media2.fl.yelpcdn.com/bphoto/ZcSL0DIxJ2RwqH0VQdLBDw/o.jpg,4.0
Costa Coffee,2.0,5,coffee,0,Dublin,IE,D,30 Essex Street,,53.3453351541,-6.26502770931,https://s3-media2.fl.yelpcdn.com/bphoto/rkEj8k6BaldBX89yCS-luw/o.jpg,5.0
Martin B Slattery,2.0,16,pubs,1,Dublin,IE,D,217 Lower Rathmines Road,6,53.322133,-6.261609,https://s3-media2.fl.yelpcdn.com/bphoto/XfU66XydYAGXym4Qx3JPsA/o.jpg,4.5
Le Petit Parisien,2.0,46,coffee,1,Dublin,IE,D,17 Wicklow Street,2,53.343286,-6.261222,https://s3-media1.fl.yelpcdn.com/bphoto/H3BIKC4TvZIPeSqmS7auxw/o.jpg,3.5
Mama's Revenge,1.0,61,mexican,1,Dublin,IE,D,12 Leinster Street S,2,53.3419,-6.25382,https://s3-media4.fl.yelpcdn.com/bphoto/D2f2Kd317iiuI8TDgPP6xg/o.jpg,4.0
Shan,2.0,16,indpak,1,Dublin,IE,D,6 Crow Street,2,53.34479,-6.26391,https://s3-media3.fl.yelpcdn.com/bphoto/InEaTHR85jL_-Z95Y3NBag/o.jpg,4.0
Kingfisher,2.0,33,guesthouses,1,Dublin,IE,D,166-168 Parnell Street,1,53.3518,-6.26325,https://s3-media3.fl.yelpcdn.com/bphoto/ba73y9Eii_R59r9gwOkGwQ/o.jpg,4.0
Leeson Lounge,2.0,14,pubs,1,Dublin,IE,D,148 Leeson Upper Street,4,53.3313,-6.25203,https://s3-media4.fl.yelpcdn.com/bphoto/rsUasby1LgCLH4CTarzEbw/o.jpg,4.0
Food Game,1.0,36,breakfast_brunch,1,Dublin,IE,D,10 S Lotts Road,4,53.3375071812,-6.23422815253,https://s3-media4.fl.yelpcdn.com/bphoto/gzJJ9zkD-XYik0QulR7-7Q/o.jpg,4.0
Mykonos Taverna,2.0,28,greek,1,Dublin,IE,D,76 Dame Street,,53.3442993,-6.2665,https://s3-media4.fl.yelpcdn.com/bphoto/t0wwb5w3LWsHYpfWFjzuIQ/o.jpg,4.0
Butler's Chocolate Café,3.0,29,coffee,1,Dublin,IE,D,56 Grafton Street,2,53.342,-6.25994,https://s3-media2.fl.yelpcdn.com/bphoto/RyQABaq_vMa71DygsINB1Q/o.jpg,3.5
Rio Rodizio,3.0,25,brazilian,1,Dublin,IE,D,27 Ranelagh Village,6,53.3255171414,-6.25521050185,https://s3-media3.fl.yelpcdn.com/bphoto/vSV2VjLVMmvtk2FyMZazoA/o.jpg,4.0
Osteria Lucio,2.0,18,italian,1,Dublin,IE,D,The Malting Tower,2,53.3400548,-6.2394139,https://s3-media1.fl.yelpcdn.com/bphoto/3yc1flkBzWTM3xul1o4F1g/o.jpg,4.0
Slattery's,2.0,32,pubs,1,Dublin,IE,D,129 Capel Street,1,53.34846,-6.26922,https://s3-media3.fl.yelpcdn.com/bphoto/acF7_ZdIhyJUr7EaqULaew/o.jpg,3.5
Seagrass Restaurant,3.0,39,modern_european,1,Dublin,IE,D,30 S Richmond St,2,53.33058,-6.2642,https://s3-media3.fl.yelpcdn.com/bphoto/tCYWVUOpopNfQYeal6w2Eg/o.jpg,4.0
Tippenyaki,3.0,20,asianfusion,1,Dublin,IE,D,39 Castlewood Avenue,6,53.3225376504,-6.26521102086,https://s3-media2.fl.yelpcdn.com/bphoto/1rWXNv0IuW09M6VWexaRAw/o.jpg,4.5
The Bankers Bar,2.0,27,pubs,1,Dublin,IE,D,16 Trinity Street,2,53.344,-6.26239,https://s3-media3.fl.yelpcdn.com/bphoto/nxdNW9n8qUS6AX8DlmAAMQ/o.jpg,4.0
Manifesto,2.0,53,italian,1,Dublin,IE,D,208 Lower Rathmines Road,6,53.3239,-6.26541,https://s3-media2.fl.yelpcdn.com/bphoto/I87w_Q9lZn8lvZjtU6mX-w/o.jpg,4.0
The Confession Box,1.0,10,pubs,1,Dublin,IE,D,88 Marlborough Street,1,53.35032,-6.25845,https://s3-media2.fl.yelpcdn.com/bphoto/TEQNvuqBSKTHs27GhfUHXA/o.jpg,4.5
Rosa Madre Italian Restaurant,2.0,6,seafood,1,Dublin,IE,D,7 Crow Street,2,53.34483,-6.26392,https://s3-media1.fl.yelpcdn.com/bphoto/SNF2Z9YB9p3AD3vByFMXXw/o.jpg,5.0
Cafe Bliss,1.0,22,coffee,1,Dublin,IE,D,4B Montague St,2,53.33657,-6.26494,https://s3-media4.fl.yelpcdn.com/bphoto/RYWkV_TN7pJyBNeEIY2ihQ/o.jpg,4.0
The Swan Bar,2.0,14,pubs,1,Dublin,IE,D,16 Aungier Street,2,53.3396175195,-6.26566315952,https://s3-media1.fl.yelpcdn.com/bphoto/uS1V5SR5j4i3PjIPkow3_Q/o.jpg,4.0
Dublin Pizza Company,1.0,6,pizza,1,Dublin,IE,D,32 Aungier Street,,53.3390860047,-6.26594100147,https://s3-media3.fl.yelpcdn.com/bphoto/HvdBDsnLBcubEpP_ieUhBA/o.jpg,5.0
Herbert Park,,20,parks,1,Dublin,IE,D,Herbert Park Road,4,53.3268226884,-6.23514531738,https://s3-media1.fl.yelpcdn.com/bphoto/amCptl6l2YkepVdLUmRXHg/o.jpg,4.5
The Book of Kells,,78,landmarks,1,Dublin,IE,D,Trinity College Library,2,53.3440923817,-6.25699483866,https://s3-media4.fl.yelpcdn.com/bphoto/dySyI4DcsB2P6RUMLHaqEw/o.jpg,3.5
Press Cafe,2.0,9,cafes,1,Dublin,IE,D,"Garrison Chapel, Beggars Bush Barracks",4,53.3351830182,-6.23521511819,https://s3-media2.fl.yelpcdn.com/bphoto/2Q-wAmXZ9mxYJMYQJGYtyQ/o.jpg,4.5
Amuse Restaurant,4.0,11,asianfusion,1,Dublin,IE,D,22 Dawson Street,,53.3397217,-6.2585602,https://s3-media2.fl.yelpcdn.com/bphoto/DwpY-rdWzA-vJgFvTphx1A/o.jpg,4.5
Thai Jasmine Grab & Go,1.0,6,thai,1,Dublin,IE,D,11 Lower Liffey Street,1,53.34746,-6.2634,https://s3-media2.fl.yelpcdn.com/bphoto/0DKNZGWAEk7ycvpEYYHkNA/o.jpg,5.0
Jolin's Vietnamese Coffee House,2.0,7,vietnamese,1,Dublin,IE,D,43 Clanbrassil Street Upper,8,53.330674062,-6.27539548872,https://s3-media4.fl.yelpcdn.com/bphoto/Fq21hXbzVO79nSt9hb8E1w/o.jpg,5.0
Coppa Cafe,1.0,12,galleries,1,Dublin,IE,D,Royal Hibernian Academy,2,53.3370761,-6.2549591,https://s3-media2.fl.yelpcdn.com/bphoto/950eCWus9_ZtNl-shnieBQ/o.jpg,4.0
Bóbós,2.0,57,burgers,1,Dublin,IE,D,22 Wexford Street,2,53.33646,-6.2657299,https://s3-media1.fl.yelpcdn.com/bphoto/hz2axFF8-0xngFyGybtsKw/o.jpg,3.5
The Workshop,2.0,6,pubs,1,Dublin,IE,D,10 George's Quay,,53.3473921637,-6.25478884414,https://s3-media3.fl.yelpcdn.com/bphoto/sUnvCPoimVW-b_FtiW0UUg/o.jpg,4.5
La Cave Winebar and Restaurant,3.0,22,steak,1,Dublin,IE,D,28 South Anne Street,2,53.3411,-6.25971,https://s3-media2.fl.yelpcdn.com/bphoto/OrGGKhqreMq3dKuUSoKlFQ/o.jpg,4.0
J.T. Pim's,2.0,16,cocktailbars,1,Dublin,IE,D,4 S Great George's Street,2,53.3436790255,-6.26425489783,https://s3-media3.fl.yelpcdn.com/bphoto/dmfQUGyR-BG1TwUen5n7ig/o.jpg,4.0
Shack Restaurant,2.0,25,irish,1,Dublin,IE,D,24 East Essex Street,2,53.345453,-6.26446,https://s3-media3.fl.yelpcdn.com/bphoto/Gx1yvZxUdTW9ijud8vK5rw/o.jpg,4.0
Nespresso,2.0,5,coffee,0,Dublin,IE,D,Brown Thomas,2,53.3424652919,-6.25988054656,https://s3-media1.fl.yelpcdn.com/bphoto/kSUuyioEpeD1-Jn5iq3IuA/o.jpg,5.0
Wishbone,2.0,14,chicken_wings,1,Dublin,IE,D,16 Montague Street,2,53.33646,-6.26385,https://s3-media1.fl.yelpcdn.com/bphoto/2WxbPaO5TwjIE6Q2YDo6Hw/o.jpg,4.0
The Boar's Head,2.0,20,irish,1,Dublin,IE,D,149 Capel Street,1,53.347413,-6.268537,https://s3-media4.fl.yelpcdn.com/bphoto/4GgiCUn4_ZwRNHIm55jFKw/o.jpg,4.0
KC Peaches,2.0,60,delis,1,Dublin,IE,D,28-29 Nassau St,2,53.3426018,-6.2569866,https://s3-media4.fl.yelpcdn.com/bphoto/qol1Vq2TsuaoAU97HHpneg/o.jpg,3.5
The Ivy,2.0,12,pubs,1,Dublin,IE,D,1-4 Parliament Street,2,53.3442484,-6.2671121,https://s3-media1.fl.yelpcdn.com/bphoto/7yjy6TErpNEYrFMNpLLWQA/o.jpg,4.0
MV Cill Airne,2.0,34,pubs,1,Dublin,IE,D,Quay 16,1,53.3474259395,-6.23787403107,https://s3-media4.fl.yelpcdn.com/bphoto/LQk2Us1VANvGDdjbuBabEQ/o.jpg,4.0
The Spire,,61,landmarks,0,Dublin,IE,D,O'Connell Street,1,53.349907,-6.259553,https://s3-media3.fl.yelpcdn.com/bphoto/kZZ-xMRknwsTf5dVup60Mw/o.jpg,3.5
McDaids,1.0,17,pubs,1,Dublin,IE,D,3 Harry Street,2,53.3412,-6.26066,https://s3-media3.fl.yelpcdn.com/bphoto/7-RSQRd6A1OiB5XItfUwow/o.jpg,4.0
Aprile,1.0,21,burgers,1,Dublin,IE,D,46 South Richmond Street,2,53.33124,-6.26482,https://s3-media3.fl.yelpcdn.com/bphoto/0cNW5Z-cznP6MwgZ2BUsAg/o.jpg,4.0
Eden Bar and Grill,3.0,23,wine_bars,1,Dublin,IE,D,7 South William Street,2,53.3427211,-6.2623051,https://s3-media4.fl.yelpcdn.com/bphoto/g7tCsBquSg8naIqqJHvQOQ/o.jpg,4.0
Copper Alley Bistro,2.0,25,brasseries,1,Dublin,IE,D,2 Lord Edward Street,8,53.3435643496,-6.27005030767,https://s3-media3.fl.yelpcdn.com/bphoto/hiDSKfXm5xRnoOa_9weMGQ/o.jpg,4.0
Blas Café,2.0,13,cafes,1,Dublin,IE,D,26 King's Inns Street,1,53.3513298,-6.2677102,https://s3-media1.fl.yelpcdn.com/bphoto/t9v9aP9Kp4AKl9D7G7i9Sg/o.jpg,4.0
Butlers Chocolate Café,2.0,18,coffee,1,Dublin,IE,D,24 Wicklow Street,2,53.343,-6.26202,https://s3-media3.fl.yelpcdn.com/bphoto/IGAJnEwGr1dkz-wTSHcpLA/o.jpg,4.0
The George,2.0,62,gaybars,1,Dublin,IE,D,89 S Great George's Street,2,53.3439,-6.2646,https://s3-media2.fl.yelpcdn.com/bphoto/qbDtYinQx3zWZ6d9n3VotQ/o.jpg,3.5
The Parnell Heritage Bar & Grill,2.0,27,irish,1,Dublin,IE,D,72-74 Parnell Street,1,53.3506241,-6.2651701,https://s3-media3.fl.yelpcdn.com/bphoto/FIvY6PaGJoaZ0XNlufIhvg/o.jpg,4.0
Olesya's Wine Bar,2.0,29,wine_bars,1,Dublin,IE,D,18 Exchequer Street,2,53.3431,-6.26312,https://s3-media4.fl.yelpcdn.com/bphoto/hG5WamL1oCZStW6CLiR0kA/o.jpg,3.5
Trocadero Restaurant,3.0,27,steak,1,Dublin,IE,D,4 St Andrews Street,2,53.3434476015,-6.26171962806,https://s3-media2.fl.yelpcdn.com/bphoto/i-kSntdjmr4SfMmSFWxA4A/o.jpg,3.5
Joe's Coffee,1.0,24,cafes,0,Dublin,IE,D,24-29 Mary Street,1,53.3485429445,-6.2639786303,https://s3-media1.fl.yelpcdn.com/bphoto/HgK3or9qEK7gacPSh52iRA/o.jpg,3.5
